order_id,restaurant_name,customer_id,cost_of_the_order,rating,delivery_time,day_of_the_week,cuisine_type,restaurant_id
1476634,Sushi of Gari 46,82092,16.3,0.0,29,Weekend,Japanese,24
1477186,The Kati Roll Company,291891,11.64,4.0,18,Weekend,Indian,25
1477939,The Meatball Shop,41040,15.91,0.0,20,Weekend,Italian,7
1477610,Vanessa's Dumpling House,35643,16.49,5.0,25,Weekend,Chinese,89
1476843,Sarabeth's West,361846,14.12,3.0,33,Weekday,American,178
1476983,Rubirosa,55689,7.95,0.0,26,Weekday,Italian,53
1478418,Nobu Next Door,95049,9.7,0.0,19,Weekend,Japanese,45
1477941,Cafeteria,64830,15.52,3.0,30,Weekend,American,34
1478123,Han Dynasty,149268,16.2,0.0,18,Weekend,Chinese,49
1477966,Blue Ribbon Sushi,318451,24.3,0.0,15,Weekend,Japanese,18
1478154,CafÌ© China,383688,12.61,5.0,20,Weekend,Chinese,62
1477855,Sushi of Gari 46,5139,22.26,5.0,22,Weekend,Japanese,24
1478261,Parm,106940,9.07,4.0,30,Weekday,Italian,29
1477121,Nobu Next Door,274232,7.86,5.0,27,Weekday,Japanese,45
1477927,Parm,351329,12.23,0.0,26,Weekday,Italian,29
1477871,Shake Shack,124875,21.39,3.0,22,Weekend,American,15
1476644,Shake Shack,142461,16.93,5.0,28,Weekend,American,15
1477415,Mamoun's Falafel,58800,14.41,5.0,26,Weekend,Mediterranean,40
1477397,Momoya,117810,8.05,0.0,25,Weekend,Japanese,59
1476723,RedFarm Hudson,136807,19.35,5.0,28,Weekday,Chinese,17
1478258,Shake Shack,222734,16.98,3.0,23,Weekend,American,15
1477222,The Meatball Shop,348096,11.64,4.0,24,Weekend,Italian,7
1477335,Nobu Next Door,84457,29.15,0.0,15,Weekend,Japanese,45
1476790,Cho Dang Gol,141732,12.18,5.0,26,Weekday,Korean,126
1477330,DuMont Burger,198802,24.25,3.0,20,Weekend,American,35
1477639,Blue Ribbon Sushi,211035,19.45,0.0,28,Weekday,Japanese,18
1478124,S'MAC,328331,16.11,5.0,24,Weekday,American,76
1477076,Sushi of Gari 46,68834,31.43,5.0,30,Weekend,Japanese,24
1476939,The Meatball Shop,111894,25.27,0.0,29,Weekend,Italian,7
1476661,Blue Ribbon Sushi,42755,12.13,3.0,23,Weekend,Japanese,18
1478268,Xi'an Famous Foods,306119,20.86,4.0,26,Weekend,Chinese,52
1477253,Blue Ribbon Sushi,111125,8.54,5.0,29,Weekend,Japanese,18
1477778,RedFarm Broadway,100889,31.43,4.0,23,Weekend,Chinese,33
1476923,J. G. Melon,50199,19.4,4.0,26,Weekday,American,104
1477362,Shake Shack,172758,12.23,4.0,24,Weekday,American,15
1477404,Yama Japanese Restaurant,96254,6.69,4.0,17,Weekend,Japanese,58
1477000,Blue Ribbon Fried Chicken,328731,29.59,5.0,25,Weekend,American,4
1478148,Shake Shack,261371,22.31,0.0,28,Weekend,American,15
1477377,DuMont Burger,198802,12.56,0.0,19,Weekend,American,35
1478039,Amy Ruth's,292343,12.23,0.0,33,Weekday,Southern,67
1478320,The Meatball Shop,85091,13.53,3.0,31,Weekday,Italian,7
1478304,'wichcraft,321492,8.1,5.0,28,Weekday,American,179
1477194,Blue Ribbon Sushi,62540,5.92,0.0,31,Weekday,Japanese,18
1477132,Blue Ribbon Sushi,110792,12.13,5.0,15,Weekend,Japanese,18
1477466,Shake Shack,222734,13.97,5.0,27,Weekend,American,15
1476700,Shake Shack,127036,12.23,0.0,18,Weekend,American,15
1478011,Melt Shop,96877,16.98,5.0,19,Weekend,American,103
1476748,The Meatball Shop,109906,9.27,0.0,23,Weekend,Italian,7
1477437,Shake Shack,304993,31.43,3.0,24,Weekend,American,15
1477550,Shake Shack,97324,29.05,4.0,29,Weekday,American,15
1478277,The Meatball Shop,48282,14.5,5.0,25,Weekend,Italian,7
1476873,Shake Shack,237616,5.82,0.0,30,Weekend,American,15
1477353,The Meatball Shop,106324,16.2,5.0,26,Weekend,Italian,7
1478190,RedFarm Broadway,94152,8.68,3.0,30,Weekday,Chinese,33
1477316,TAO,164776,15.67,5.0,22,Weekend,Japanese,28
1476981,Shake Shack,138586,5.82,0.0,28,Weekend,American,15
1477473,Han Dynasty,97838,29.15,0.0,21,Weekend,Chinese,49
1476701,Chipotle Mexican Grill $1.99 Delivery,292602,22.31,5.0,17,Weekend,Mexican,32
1477421,The Smile,397537,12.18,5.0,19,Weekend,American,88
1477819,Blue Ribbon Sushi,35309,25.22,0.0,24,Weekday,Japanese,18
1477513,Jack's Wife Freda,64151,12.18,5.0,31,Weekday,Mediterranean,39
1478056,Blue Ribbon Sushi,120353,19.45,0.0,24,Weekend,Japanese,18
